Mã trường,Trường,Loại trường,Tỉnh/TP,Mã ngành,Ngành,Trình độ,Tên chương trình,Loại CT,Ngôn ngữ,Số năm,Năm TS,Chỉ tiêu,Phương thức,Học phí,Mã nhóm,Nhóm ngành
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480101,Khoa học Máy tính,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,280,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480102,Mạng máy tính và truyền thông dữ liệu,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,200,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480103,Kỹ thuật phần mềm,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,240,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480104,Hệ thống thông tin,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,180,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480104-TT,Hệ thống thông tin (tiên tiến),Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình tiên tiến,Tiếng Anh/Tiếng Việt,4,2025,80,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"55,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480106,Kỹ thuật máy tính,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,220,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480201,Công nghệ Thông tin,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,120,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480201-VN,Công nghệ Thông tin,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình Việt Nhật,Tiếng Việt/Tiếng Nhật,4,2025,130,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480202,An toàn thông tin,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,180,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7480107,Trí tuệ nhân tạo,Đại học chính quy,Máy tính và công nghệ thông tin,Chương trình chuẩn,Tiếng Việt,4,2025,40,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",IT,Máy tính và công nghệ thông tin
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,75202a1,Thiết kế vi mạch,Đại học chính quy,Kỹ thuật,Chương trình chuẩn,Tiếng Việt,4,2025,100,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",ENG,Kỹ thuật và công nghệ
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7340122,Thương mại điện tử,Đại học chính quy,Kinh doanh và quản lý,Chương trình chuẩn,Tiếng Việt,4,2025,140,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",ECO,Kinh doanh và quản lý
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7460108,Khoa học dữ liệu,Đại học chính quy,Toán và thống kê,Chương trình chuẩn,Tiếng Việt,4,2025,80,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",SCI,Khoa học tự nhiên
QSC,Đại học Công nghệ Thông tin - ĐHQG TP.HCM,Công lập,TP. HCM,7320104,Truyền thông đa phương tiện,Đại học chính quy,Báo chí và truyền thông,Chương trình chuẩn,Tiếng Việt,4,2025,60,Tuyển thẳng & ƯTXT; Thi ĐGNL; Thi THPT,"37,000,000",SOC,Khoa học xã hội
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510301V,"Công nghệ Kỹ thuật điện, điện tử",Đại học chính quy,"Công nghệ Kỹ thuật điện, điện tử",Chương trình tiếng Việt,Tiếng Việt,4,2025,216,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510302V,Công nghệ Kỹ thuật điện tử - viễn thông,Đại học chính quy,Công nghệ Kỹ thuật điện tử - viễn thông,Chương trình tiếng Việt,Tiếng Việt,4,2025,164,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7480108V,Công nghệ Kỹ thuật máy tính,Đại học chính quy,Công nghệ Kỹ thuật máy tính,Chương trình tiếng Việt,Tiếng Việt,4,2025,126,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510303V,Công nghệ Kỹ thuật điều khiển và tự động hóa,Đại học chính quy,Công nghệ Kỹ thuật điều khiển và tự động hóa,Chương trình tiếng Việt,Tiếng Việt,4,2025,171,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7520212V,Kỹ thuật y sinh,Đại học chính quy,Kỹ thuật y sinh (Điện tử y sinh),Chương trình tiếng Việt,Tiếng Việt,4,2025,39,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,MED,Sức khỏe
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7480118V,Hệ thống nhúng và IoT,Đại học chính quy,Hệ thống nhúng và IoT,Chương trình tiếng Việt,Tiếng Việt,4,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510302KTVM,Công nghệ Kỹ thuật điện tử - viễn thông,Đại học chính quy,Chương trình đào tạo Kỹ thuật Thiết kế vi mạch (thuộc ngành CNKT Điện tử - viễn thông),Chương trình tiếng Việt,Tiếng Việt,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510209V,Robot và trí tuệ nhân tạo,Đại học chính quy,Robot và trí tuệ nhân tạo,Chương trình tiếng Việt,Tiếng Việt,4,2025,119,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510202V,Công nghệ chế tạo máy,Đại học chính quy,Công nghệ chế tạo máy,Chương trình tiếng Việt,Tiếng Việt,4,2025,233,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510203V,Công nghệ Kỹ thuật cơ điện tử,Đại học chính quy,Công nghệ Kỹ thuật cơ điện tử,Chương trình tiếng Việt,Tiếng Việt,4,2025,204,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510201V,Công nghệ Kỹ thuật cơ khí,Đại học chính quy,Công nghệ Kỹ thuật cơ khí,Chương trình tiếng Việt,Tiếng Việt,4,2025,129,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7520117V,Kỹ thuật công nghiệp,Đại học chính quy,Kỹ thuật công nghiệp,Chương trình tiếng Việt,Tiếng Việt,4,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7549002V,Kỹ nghệ gỗ và nội thất,Đại học chính quy,Kỹ nghệ gỗ và nội thất,Chương trình tiếng Việt,Tiếng Việt,4,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510102V,Công nghệ Kỹ thuật công trình xây dựng,Đại học chính quy,Công nghệ Kỹ thuật công trình xây dựng,Chương trình tiếng Việt,Tiếng Việt,4,2025,155,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7580205V,Kỹ thuật xây dựng công trình giao thông,Đại học chính quy,Kỹ thuật xây dựng công trình giao thông,Chương trình tiếng Việt,Tiếng Việt,4,2025,58,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7580302V,Quản lý xây dựng,Đại học chính quy,Quản lý xây dựng,Chương trình tiếng Việt,Tiếng Việt,4,2025,40,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510106V,Hệ thống kỹ thuật công trình xây dựng,Đại học chính quy,Hệ thống kỹ thuật công trình xây dựng,Chương trình tiếng Việt,Tiếng Việt,4,2025,50,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7840110V,Quản lý và vận hành hạ tầng,Đại học chính quy,Quản lý và vận hành hạ tầng,Chương trình tiếng Việt,Tiếng Việt,4,2025,50,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,LOG,Logistics và vận tải
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510205V,Công nghệ Kỹ thuật ô tô,Đại học chính quy,Công nghệ Kỹ thuật ô tô,Chương trình tiếng Việt,Tiếng Việt,4,2025,200,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510206V,Công nghệ Kỹ thuật nhiệt,Đại học chính quy,Công nghệ Kỹ thuật nhiệt,Chương trình tiếng Việt,Tiếng Việt,4,2025,83,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510208V,Năng lượng tái tạo,Đại học chính quy,Năng lượng tái tạo,Chương trình tiếng Việt,Tiếng Việt,4,2025,121,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7480201V,Công nghệ thông tin,Đại học chính quy,Công nghệ thông tin,Chương trình tiếng Việt,Tiếng Việt,4,2025,178,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7480202V,An toàn thông tin,Đại học chính quy,An toàn thông tin,Chương trình tiếng Việt,Tiếng Việt,4,2025,126,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7480203V,Kỹ thuật dữ liệu,Đại học chính quy,Kỹ thuật dữ liệu,Chương trình tiếng Việt,Tiếng Việt,4,2025,80,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.300.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510601V,Quản lý công nghiệp,Đại học chính quy,Quản lý công nghiệp,Chương trình tiếng Việt,Tiếng Việt,4,2025,59,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7340301V,Kế toán,Đại học chính quy,Kế toán,Chương trình tiếng Việt,Tiếng Việt,4,2025,65,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7340122V,Thương mại điện tử,Đại học chính quy,Thương mại điện tử,Chương trình tiếng Việt,Tiếng Việt,4,2025,166,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.450.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510605V,Logistics và quản lý chuỗi cung ứng,Đại học chính quy,Logistics và quản lý chuỗi cung ứng,Chương trình tiếng Việt,Tiếng Việt,4,2025,139,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.450.000 đ/kỳ,LOG,Logistics và vận tải
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7340120V,Kinh doanh Quốc tế,Đại học chính quy,Kinh doanh Quốc tế,Chương trình tiếng Việt,Tiếng Việt,4,2025,119,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.450.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510801V,Công nghệ Kỹ thuật in,Đại học chính quy,Công nghệ Kỹ thuật in,Chương trình tiếng Việt,Tiếng Việt,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7140246V,Sư phạm công nghệ,Đại học chính quy,Sư phạm công nghệ,Chương trình tiếng Việt,Tiếng Việt,4,2025,30,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,Miễn học phí theo quy định,EDU,Khoa học giáo dục
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7540209V,Công nghệ may,Đại học chính quy,Công nghệ may,Chương trình tiếng Việt,Tiếng Việt,4,2025,149,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7310403V,Tâm lý học giáo dục,Đại học chính quy,Tâm lý học giáo dục,Chương trình tiếng Việt,Tiếng Việt,4,2025,82,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,EDU,Khoa học giáo dục
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7380101V,Luật,Đại học chính quy,Luật,Chương trình tiếng Việt,Tiếng Việt,4,2025,148,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,SOC,Khoa học xã hội
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7210403V,Thiết kế đồ họa,Đại học chính quy,Thiết kế đồ họa,Chương trình tiếng Việt,Tiếng Việt,4,2025,85,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7580101V,Kiến trúc,Đại học chính quy,Kiến trúc,Chương trình tiếng Việt,Tiếng Việt,4.5,2025,88,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,20.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7580103V,Kiến trúc nội thất,Đại học chính quy,Kiến trúc nội thất,Chương trình tiếng Việt,Tiếng Việt,4.5,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,20.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510402V,Công nghệ vật liệu,Đại học chính quy,Công nghệ vật liệu,Chương trình tiếng Việt,Tiếng Việt,4,2025,87,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510406V,Công nghệ Kỹ thuật môi trường,Đại học chính quy,Công nghệ Kỹ thuật môi trường,Chương trình tiếng Việt,Tiếng Việt,4,2025,71,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7540101V,Công nghệ thực phẩm,Đại học chính quy,Công nghệ thực phẩm,Chương trình tiếng Việt,Tiếng Việt,4,2025,163,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510401V,Công nghệ Kỹ thuật hóa học,Đại học chính quy,Công nghệ Kỹ thuật hóa học,Chương trình tiếng Việt,Tiếng Việt,4,2025,200,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7810202V,Quản trị NH và DV ăn uống,Đại học chính quy,Quản trị NH và DV ăn uống,Chương trình tiếng Việt,Tiếng Việt,4,2025,59,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7210404V,Thiết kế thời trang,Đại học chính quy,Thiết kế thời trang,Chương trình tiếng Việt,Tiếng Việt,4,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7140231V,Sư phạm tiếng Anh,Đại học chính quy,Sư phạm tiếng Anh,Chương trình tiếng Việt,Tiếng Việt,4,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,Miễn học phí theo quy định,EDU,Khoa học giáo dục
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7220201V,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh,Chương trình tiếng Việt,Tiếng Việt,4,2025,139,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,SOC,Khoa học xã hội
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7850101V,Quản lý tài nguyên & môi trường,Đại học chính quy,Quản lý tài nguyên & môi trường,Chương trình tiếng Việt,Tiếng Việt,4,2025,30,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,SCI,Khoa học tự nhiên
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7340205V,Công nghệ tài chính,Đại học chính quy,Công nghệ tài chính,Chương trình tiếng Việt,Tiếng Việt,4,2025,40,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7340101V,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh,Chương trình tiếng Việt,Tiếng Việt,4,2025,33,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,16.000.000 đ/kỳ,ECO,Kinh doanh và quản lý
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7520401V,Vật lý kỹ thuật,Đại học chính quy,Vật lý kỹ thuật,Chương trình tiếng Việt,Tiếng Việt,4,2025,41,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,SCI,Khoa học tự nhiên
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7320106V,Công nghệ truyền thông,Đại học chính quy,Công nghệ truyền thông,Chương trình tiếng Việt,Tiếng Việt,4,2025,34,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,SOC,Khoa học xã hội
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7540101DD,Khoa học thực phẩm & Dinh dưỡng,Đại học chính quy,Khoa học thực phẩm & Dinh dưỡng,Chương trình tiếng Việt,Tiếng Việt,4,2025,60,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,18.000.000 đ/kỳ,SCI,Khoa học tự nhiên
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510301A,"Công nghệ Kỹ thuật điện, điện tử",Đại học chính quy,"Công nghệ Kỹ thuật điện, điện tử",Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510302A,Công nghệ Kỹ thuật điện tử - viễn thông,Đại học chính quy,Công nghệ Kỹ thuật điện tử - viễn thông,Chương trình tiếng Anh,Tiếng Anh,4,2025,80,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7480108A,Công nghệ Kỹ thuật máy tính,Đại học chính quy,Công nghệ Kỹ thuật máy tính,Chương trình tiếng Anh,Tiếng Anh,4,2025,40,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,IT,Máy tính và công nghệ thông tin
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510303A,Công nghệ Kỹ thuật điều khiển và tự động hóa,Đại học chính quy,Công nghệ Kỹ thuật điều khiển và tự động hóa,Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7520212A,Kỹ thuật y sinh,Đại học chính quy,Kỹ thuật y sinh,Chương trình tiếng Anh,Tiếng Anh,4,2025,40,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,MED,Sức khỏe
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510202A,Công nghệ chế tạo máy,Đại học chính quy,Công nghệ chế tạo máy,Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510203A,Công nghệ Kỹ thuật cơ điện tử,Đại học chính quy,Công nghệ Kỹ thuật cơ điện tử,Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510201A,Công nghệ Kỹ thuật cơ khí,Đại học chính quy,Công nghệ Kỹ thuật cơ khí,Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510201TDA,Cơ khí - Tự động Hóa,Đại học chính quy,Cơ khí - Tự động Hóa,Chương trình tiếng Anh,Tiếng Anh,4,2025,30,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510102A,Công nghệ Kỹ thuật công trình xây dựng,Đại học chính quy,Công nghệ Kỹ thuật công trình xây dựng,Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
SPK,Đại học Sư phạm Kỹ thuật Tp. HCM,Công lập,TP. HCM,7510205A,Công nghệ Kỹ thuật ô tô,Đại học chính quy,Công nghệ Kỹ thuật ô tô,Chương trình tiếng Anh,Tiếng Anh,4,2025,120,Xét tuyển thẳng; Thi THPT; Học bạ; ĐGNL,32.000.000 đ/kỳ,ENG,Kỹ thuật và công nghệ
