Mã trường,Trường,Loại trường,Tỉnh/TP,Mã ngành,Ngành,Trình độ,Tên chương trình,Loại CT,Ngôn ngữ,Số năm,Năm TS,Chỉ tiêu,Phương thức,Học phí,Mã nhóm,Nhóm ngành
QSK,Đại học Kinh tế - Luật - ĐHQG TP.HCM,Công lập,TP. HCM,7340120_408_IB,Kinh doanh quốc tế,Đại học chính quy,Kinh doanh quốc tế (Chương trình liên kết quốc tế),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,80,Tuyển thẳng; Xét điểm THPT; Xét ĐGNL ĐHQG TP.HCM,N/A,ECO,Kinh doanh và quản lý
QSK,Đại học Kinh tế - Luật - ĐHQG TP.HCM,Công lập,TP. HCM,7340201_404_IB,Tài chính - Ngân hàng,Đại học chính quy,Chuyên ngành Tài chính quốc tế (Chương trình liên kết quốc tế),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,25,Tuyển thẳng; Xét điểm THPT; Xét ĐGNL ĐHQG TP.HCM,N/A,ECO,Kinh doanh và quản lý
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7460101,Toán học,Đại học chính quy,Toán học,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,16.400.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7460117,Toán tin,Đại học chính quy,Toán tin,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7480113,Khoa học máy tính và thông tin,Đại học chính quy,Khoa học máy tính và thông tin,Chương trình chuẩn,Tiếng Việt,4,2024,120,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,37.000.000 đ/năm,IT,Máy tính và công nghệ thông tin
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7480108,Khoa học dữ liệu,Đại học chính quy,Khoa học dữ liệu,Chương trình chuẩn,Tiếng Việt,4,2024,70,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,16.400.000 đ/năm,IT,Máy tính và công nghệ thông tin
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440102,Vật lý học,Đại học chính quy,Vật lý học,Chương trình chuẩn,Tiếng Việt,4,2024,85,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440122,Khoa học vật liệu,Đại học chính quy,Khoa học vật liệu,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7510407,Công nghệ kỹ thuật hạt nhân,Đại học chính quy,Công nghệ kỹ thuật hạt nhân,Chương trình chuẩn,Tiếng Việt,4,2024,35,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7520210,Kỹ thuật điện tử và tin học,Đại học chính quy,Kỹ thuật điện tử và tin học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,16.400.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440112,Hoá học,Đại học chính quy,Hoá học,Chương trình chuẩn,Tiếng Việt,4,2024,105,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,37.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7510401,Công nghệ kỹ thuật hoá học,Đại học chính quy,Công nghệ kỹ thuật hoá học,Chương trình chuẩn,Tiếng Việt,4,2024,90,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,37.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7720203,Hoá dược,Đại học chính quy,Hoá dược,Chương trình chuẩn,Tiếng Việt,4,2024,90,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,37.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7420101,Sinh học,Đại học chính quy,Sinh học,Chương trình chuẩn,Tiếng Việt,4,2024,95,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,37.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7420201,Công nghệ sinh học,Đại học chính quy,Công nghệ sinh học,Chương trình chuẩn,Tiếng Việt,4,2024,150,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,37.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7429002,Sinh dược học,Đại học chính quy,Sinh dược học,Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440217,Địa lý tự nhiên,Đại học chính quy,Địa lý tự nhiên,Chương trình chuẩn,Tiếng Việt,4,2024,30,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440230,Khoa học thông tin địa không gian,Đại học chính quy,Khoa học thông tin địa không gian,Chương trình chuẩn,Tiếng Việt,4,2024,30,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7850103,Quản lý đất đai,Đại học chính quy,Quản lý đất đai,Chương trình chuẩn,Tiếng Việt,4,2024,80,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7850110,Quản lý phát triển đô thị và bất động sản,Đại học chính quy,Quản lý phát triển đô thị và bất động sản,Chương trình chuẩn,Tiếng Việt,4,2024,65,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440301,Khoa học môi trường,Đại học chính quy,Khoa học môi trường,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7510406,Công nghệ kỹ thuật môi trường,Đại học chính quy,Công nghệ kỹ thuật môi trường,Chương trình chuẩn,Tiếng Việt,4,2024,55,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,35.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7540110,Khoa học và công nghệ thực phẩm,Đại học chính quy,Khoa học và công nghệ thực phẩm,Chương trình chuẩn,Tiếng Việt,4,2024,80,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,16.400.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7859003,"Môi trường, Sức khỏe và An toàn",Đại học chính quy,"Môi trường, sức khỏe và an toàn",Chương trình chuẩn,Tiếng Việt,4,2024,50,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440222,Khí tượng và khí hậu học,Đại học chính quy,Khí tượng và khí hậu học,Chương trình chuẩn,Tiếng Việt,4,2024,30,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440228,Hải dương học,Đại học chính quy,Hải dương học,Chương trình chuẩn,Tiếng Việt,4,2024,25,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440225,Tài nguyên và môi trường nước,Đại học chính quy,Tài nguyên và môi trường nước,Chương trình chuẩn,Tiếng Việt,4,2024,30,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440201,Địa chất học,Đại học chính quy,Địa chất học,Chương trình chuẩn,Tiếng Việt,4,2024,28,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7850101,Quản lý tài nguyên và môi trường,Đại học chính quy,Quản lý tài nguyên và môi trường,Chương trình chuẩn,Tiếng Việt,4,2024,90,Xét kết quả thi tốt nghiệp THPT; Thi đánh giá năng lực; Chỉ sử dụng chứng chỉ quốc tế để xét tuyển; Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển; Xét tuyển thẳng theo quy định của Quy chế tuyển sinh; Xét tuyển thẳng theo Đề án của Trường ĐHKHTN,27.000.000 đ/năm,SCI,Khoa học tự nhiên
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340101,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh (Bao gồm 04 chương trình định hướng nghề nghiệp),Chương trình chuẩn,Tiếng Việt,4,2024,410,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét tuyển thẳng & dự bị ĐH; Xét tuyển sinh viên quốc tế,44.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340101,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh dành cho các tài năng thể thao,Chương trình đặc thù,Tiếng Việt,4,2024,50,Xét tuyển hồ sơ; Xét tuyển hồ sơ kết hợp phỏng vấn,98.000.000 đ/khóa,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340201,Tài chính - Ngân hàng,Đại học chính quy,Tài chính - Ngân hàng (Bao gồm 03 chuyên ngành),Chương trình chuẩn,Tiếng Việt,4,2024,410,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét tuyển thẳng & dự bị ĐH; Xét tuyển sinh viên quốc tế,44.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340301,Kế toán,Đại học chính quy,Kế toán (Bao gồm 03 chuyên ngành),Chương trình chuẩn,Tiếng Việt,4,2024,310,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét tuyển thẳng & dự bị ĐH; Xét tuyển sinh viên quốc tế,44.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7310106,Kinh tế quốc tế,Đại học chính quy,Kinh tế quốc tế (Bao gồm 03 chuyên ngành),Chương trình chuẩn,Tiếng Việt,4,2024,500,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HN; Xét chứng chỉ quốc tế; Xét tuyển thẳng & dự bị ĐH; Xét tuyển sinh viên quốc tế,44.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7310101,Kinh tế,Đại học chính quy,Kinh tế (Bao gồm 04 chuyên ngành),Chương trình chuẩn,Tiếng Việt,4,2024,360,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét tuyển thẳng & dự bị ĐH; Xét tuyển sinh viên quốc tế,44.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7310105,Kinh tế phát triển,Đại học chính quy,Kinh tế phát triển (Bao gồm 05 chuyên ngành),Chương trình chuẩn,Tiếng Việt,4,2024,310,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét tuyển thẳng & dự bị ĐH; Xét tuyển sinh viên quốc tế,44.000.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340101,Quản trị kinh doanh,Đại học chính quy,"Quản trị kinh doanh (do ĐH Troy, Hoa Kỳ cấp bằng)",Chương trình liên kết quốc tế,Tiếng Anh,3.5,2024,200,Xét tuyển thẳng; Xét học bạ; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế,351.308.000 đ/khóa,ECO,Kinh doanh và quản lý
QHE,Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340101,Quản trị kinh doanh,Đại học chính quy,"Quản trị kinh doanh (do ĐH St. Francis, Hoa Kỳ cấp bằng)",Chương trình liên kết quốc tế,Tiếng Anh,4,2024,200,Xét tuyển thẳng; Xét học bạ; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế,358.334.160 đ/khóa,ECO,Kinh doanh và quản lý
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,106,Khoa học Máy tính,Đại học chính quy,Khoa học Máy tính,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,240,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,IT,Máy tính và công nghệ thông tin
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,107,Kỹ thuật Máy tính,Đại học chính quy,Kỹ thuật Máy tính,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,100,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,IT,Máy tính và công nghệ thông tin
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,108,Điện - Điện tử - Viễn thông - Tự động hóa - Thiết kế Vi mạch,Đại học chính quy,Điện - Điện tử - Viễn thông - Tự động hóa - Thiết kế Vi mạch,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,670,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,109,Kỹ thuật Cơ khí,Đại học chính quy,Kỹ thuật Cơ khí,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,300,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,110,Kỹ thuật Cơ Điện tử,Đại học chính quy,Kỹ thuật Cơ Điện tử,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,105,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,112,Dệt - May,Đại học chính quy,Dệt - May,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,90,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,128,Logistics và Hệ thống Công nghiệp,Đại học chính quy,Logistics và Hệ thống Công nghiệp,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,70,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,LOG,Logistics và vận tải
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,140,Kỹ thuật Nhiệt,Đại học chính quy,Kỹ thuật Nhiệt,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,80,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,114,Hóa - Thực phẩm - Sinh học,Đại học chính quy,Hóa - Thực phẩm - Sinh học,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,330,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,115,Xây dựng và Quản lý Dự án Xây dựng,Đại học chính quy,Xây dựng và Quản lý Dự án Xây dựng,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,470,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,117,Kiến trúc,Đại học chính quy,Kiến trúc,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,90,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,148,Kinh tế Xây dựng,Đại học chính quy,Kinh tế Xây dựng,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,120,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,120,Dầu khí - Địa chất,Đại học chính quy,Dầu khí - Địa chất,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,90,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
QSB,Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,147,Địa Kỹ thuật Xây dựng,Đại học chính quy,Địa Kỹ thuật Xây dựng,Chương trình tiêu chuẩn,Tiếng Việt,4,2024,40,Tuyển thẳng; Ưu tiên xét tuyển; Xét chứng chỉ quốc tế; Xét tuyển dự bị; Xét tuyển tổng hợp,15.000.000 đ/học kỳ,ENG,Kỹ thuật và công nghệ
