Mã trường,Trường,Loại trường,Tỉnh/TP,Mã ngành,Ngành,Trình độ,Tên chương trình,Loại CT,Ngôn ngữ,Số năm,Năm TS,Chỉ tiêu,Phương thức,Học phí,Mã nhóm,Nhóm ngành
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440301,Khoa học môi trường,Đại học chính quy,Khoa học môi trường,Chương trình đại trà,Tiếng Việt,4,2023,99,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,25.000.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7510406,Công nghệ kỹ thuật môi trường,Đại học chính quy,Công nghệ kỹ thuật môi trường,Chương trình đại trà,Tiếng Việt,4,2023,59,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,35.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7540110,Khoa học và công nghệ thực phẩm,Đại học chính quy,Khoa học và công nghệ thực phẩm,Chương trình đại trà,Tiếng Việt,4,2023,71,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,16.400.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7859003,"Môi trường, sức khỏe và an toàn",Đại học chính quy,"Môi trường, sức khỏe và an toàn",Chương trình đại trà,Tiếng Việt,4,2023,49,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,15.000.000 đ/năm,AGR,"Nông, lâm, thủy sản và môi trường"
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440221,Khí tượng và khí hậu học,Đại học chính quy,Khí tượng và khí hậu học,Chương trình đại trà,Tiếng Việt,4,2023,29,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440228,Hải dương học,Đại học chính quy,Hải dương học,Chương trình đại trà,Tiếng Việt,4,2023,29,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440225,Tài nguyên và môi trường nước,Đại học chính quy,Tài nguyên và môi trường nước,Chương trình đại trà,Tiếng Việt,4,2023,29,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7440201,Địa chất học,Đại học chính quy,Địa chất học,Chương trình đại trà,Tiếng Việt,4,2023,29,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,15.200.000 đ/năm,SCI,Khoa học tự nhiên
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7850101,Quản lý tài nguyên và môi trường,Đại học chính quy,Quản lý tài nguyên và môi trường,Chương trình đại trà,Tiếng Việt,4,2023,59,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,25.000.000 đ/năm,AGR,"Nông, lâm, thủy sản và môi trường"
QHT,Trường Đại học Khoa học Tự nhiên - ĐHQG Hà Nội,Công lập,Hà Nội,7510410,Công nghệ quan trắc và giám sát tài nguyên môi trường,Đại học chính quy,Công nghệ quan trắc và giám sát tài nguyên môi trường,Chương trình đại trà,Tiếng Việt,4,2023,29,Xét tuyển thẳng; Ưu tiên xét tuyển thẳng; Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét chứng chỉ quốc tế; Xét chứng chỉ ngoại ngữ kết hợp THPT,16.400.000 đ/năm,ENG,Kỹ thuật và công nghệ
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340101,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh,Chương trình đại trà,Tiếng Việt,4,2023,435,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét CC ngoại ngữ kết hợp; Xét tuyển thẳng & ƯTXT; Xét CC quốc tế (SAT/ACT/A-Level),4400.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340201,Tài chính - Ngân hàng,Đại học chính quy,Tài chính - Ngân hàng,Chương trình đại trà,Tiếng Việt,4,2023,330,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét CC ngoại ngữ kết hợp; Xét tuyển thẳng & ƯTXT; Xét CC quốc tế (SAT/ACT/A-Level),4400.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7340301,Kế toán,Đại học chính quy,Kế toán,Chương trình đại trà,Tiếng Việt,4,2023,270,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét CC ngoại ngữ kết hợp; Xét tuyển thẳng & ƯTXT; Xét CC quốc tế (SAT/ACT/A-Level),4400.000 đ/năm,ECO,Kinh doanh và quản lý
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7310106,Kinh tế quốc tế,Đại học chính quy,Kinh tế quốc tế,Chương trình đại trà,Tiếng Việt,4,2023,425,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét CC ngoại ngữ kết hợp; Xét tuyển thẳng & ƯTXT; Xét CC quốc tế (SAT/ACT/A-Level),4400.000 đ/năm,SOC,Khoa học xã hội
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7310101,Kinh tế,Đại học chính quy,Kinh tế,Chương trình đại trà,Tiếng Việt,4,2023,290,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét CC ngoại ngữ kết hợp; Xét tuyển thẳng & ƯTXT; Xét CC quốc tế (SAT/ACT/A-Level),4400.000 đ/năm,SOC,Khoa học xã hội
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,7310105,Kinh tế phát triển,Đại học chính quy,Kinh tế phát triển,Chương trình đại trà,Tiếng Việt,4,2023,270,Xét điểm thi THPT; Xét ĐGNL ĐHQGHN; Xét CC ngoại ngữ kết hợp; Xét tuyển thẳng & ƯTXT; Xét CC quốc tế (SAT/ACT/A-Level),4400.000 đ/năm,SOC,Khoa học xã hội
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,QHE80,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh (Liên kết ĐH Troy Hoa Kỳ),Chương trình liên kết quốc tế,Tiếng Anh,4,2023,200,Xét điểm thi THPT; Các phương thức khác,Theo quy định,ECO,Kinh doanh và quản lý
QHE,Trường Đại học Kinh tế - ĐHQG Hà Nội,Công lập,Hà Nội,QHE89,Quản trị kinh doanh,Đại học chính quy,Quản trị kinh doanh (Liên kết ĐH St. Francis Hoa Kỳ),Chương trình liên kết quốc tế,Tiếng Anh,4,2023,150,Xét điểm thi THPT; Các phương thức khác,Theo quy định,ECO,Kinh doanh và quản lý
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,106,Khoa học máy tính,Đại học chính quy,Khoa học máy tính,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,240,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,IT,Máy tính và công nghệ thông tin
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,107,Kỹ thuật máy tính,Đại học chính quy,Kỹ thuật máy tính,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,100,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,IT,Máy tính và công nghệ thông tin
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,108,Kỹ thuật điện; Kỹ thuật điện tử - viễn thông; Kỹ thuật điều khiển - tự động hóa,Đại học chính quy,Kỹ thuật điện; Kỹ thuật điện tử - viễn thông; Kỹ thuật điều khiển - tự động hóa,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,670,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,109,Kỹ thuật cơ khí,Đại học chính quy,Kỹ thuật cơ khí,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,300,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,110,Kỹ thuật cơ điện tử,Đại học chính quy,Kỹ thuật cơ điện tử,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,105,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,112,Kỹ thuật dệt; Công nghệ may,Đại học chính quy,Kỹ thuật dệt; Công nghệ may,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,90,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,114,Kỹ thuật hóa học; Công nghệ thực phẩm; Công nghệ sinh học,Đại học chính quy,Kỹ thuật hóa học; Công nghệ thực phẩm; Công nghệ sinh học,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,280,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,115,Kỹ thuật xây dựng; Kỹ thuật xây dựng công trình giao thông; Kỹ thuật cơ sở hạ tầng,Đại học chính quy,Kỹ thuật xây dựng; Kỹ thuật xây dựng công trình giao thông; Kỹ thuật cơ sở hạ tầng,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,590,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,117,Kiến trúc,Đại học chính quy,Kiến trúc,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,90,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,120,Kỹ thuật địa chất; Kỹ thuật dầu khí,Đại học chính quy,Kỹ thuật địa chất; Kỹ thuật dầu khí,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,130,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,123,Quản lý công nghiệp,Đại học chính quy,Quản lý công nghiệp,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,120,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ECO,Kinh doanh và quản lý
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,125,Quản lý tài nguyên và môi trường; Kỹ thuật môi trường,Đại học chính quy,Quản lý tài nguyên và môi trường; Kỹ thuật môi trường,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,120,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,128,Kỹ thuật hệ thống công nghiệp; Logistics và quản lý chuỗi cung ứng,Đại học chính quy,Kỹ thuật hệ thống công nghiệp; Logistics và quản lý chuỗi cung ứng,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,170,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ECO,Kinh doanh và quản lý
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,129,Kỹ thuật vật liệu,Đại học chính quy,Kỹ thuật vật liệu,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,180,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,137,Vật lý kỹ thuật,Đại học chính quy,Vật lý kỹ thuật,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,50,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,138,Cơ kỹ thuật,Đại học chính quy,Cơ kỹ thuật,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,50,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,140,Kỹ thuật nhiệt,Đại học chính quy,Kỹ thuật nhiệt,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,80,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,141,Bảo dưỡng công nghiệp,Đại học chính quy,Bảo dưỡng công nghiệp,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,165,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,142,Kỹ thuật ô tô,Đại học chính quy,Kỹ thuật ô tô,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,90,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,145,Kỹ thuật hàng không; Kỹ thuật tàu thủy,Đại học chính quy,Kỹ thuật hàng không; Kỹ thuật tàu thủy,Chương trình tiêu chuẩn,Tiếng Việt,4,2023,60,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),30.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,206,Khoa học máy tính,Đại học chính quy,Khoa học máy tính,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,100,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,IT,Máy tính và công nghệ thông tin
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,207,Kỹ thuật máy tính,Đại học chính quy,Kỹ thuật máy tính,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,55,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,IT,Máy tính và công nghệ thông tin
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,208,Kỹ thuật điện - điện tử,Đại học chính quy,Kỹ thuật điện - điện tử,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,150,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,209,Kỹ thuật cơ khí,Đại học chính quy,Kỹ thuật cơ khí,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,50,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,210,Kỹ thuật cơ điện tử,Đại học chính quy,Kỹ thuật cơ điện tử,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,50,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,211,Kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot),Đại học chính quy,Kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot),Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,50,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,214,Kỹ thuật hóa học,Đại học chính quy,Kỹ thuật hóa học,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,200,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,215,Kỹ thuật xây dựng; Kỹ thuật xây dựng công trình giao thông,Đại học chính quy,Kỹ thuật xây dựng; Kỹ thuật xây dựng công trình giao thông,Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,40,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,216,Kỹ thuật xây dựng (Chuyên ngành Quản lý xây dựng),Đại học chính quy,Kỹ thuật xây dựng (Chuyên ngành Quản lý xây dựng),Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,80,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
QSB,Trường Đại học Bách khoa - ĐHQG TP.HCM,Công lập,TP. HCM,217,Kiến trúc (Chuyên ngành Kiến trúc cảnh quan),Đại học chính quy,Kiến trúc (Chuyên ngành Kiến trúc cảnh quan),Chương trình giảng dạy bằng tiếng Anh,Tiếng Anh,4,2023,45,Xét tuyển thẳng; Ưu tiên xét tuyển ĐHQG-HCM; Xét học bạ THPT (chứng chỉ quốc tế hoặc THPT nước ngoài); Xét tuyển thí sinh dự tính du học nước ngoài; Xét tuyển kết hợp nhiều tiêu chí (Điểm ĐGNL - Điểm thi THPT - Học bạ - Năng lực khác),80.000.000 đ/năm,ENG,Kỹ thuật và công nghệ
